8999477	shoes	0
4809091	shoes	1
4382146	digital	1
464340	Unknown	Unknown
8052376	Unknown	Unknown
1364703	shoes	1
1814740	Unknown	Unknown
5551040	Unknown	Unknown
7663806	Unknown	Unknown
6897349	Unknown	Unknown
2292269	Unknown	Unknown
6158139	Unknown	Unknown
7678265	Unknown	Unknown
8224639	Unknown	Unknown
101278	Unknown	Unknown
9182926	Unknown	Unknown
6922575	Unknown	Unknown
4273813	Unknown	Unknown
7055258	Unknown	Unknown
9253592	Unknown	Unknown
1784006	Unknown	Unknown
5164549	Unknown	Unknown
7486977	Unknown	Unknown
5639354	Unknown	Unknown
6467875	skin	0
278473	Unknown	Unknown
4184456	Unknown	Unknown
695142	Unknown	Unknown
3209179	Unknown	Unknown
315626	Unknown	Unknown
2155662	Unknown	Unknown
3516259	Unknown	Unknown
4348272	Unknown	Unknown
6973794	digital	1
9005365	skin	1
389973	Unknown	Unknown
2174449	Unknown	Unknown
260593	Unknown	Unknown
861355	Unknown	Unknown
2189754	Unknown	Unknown
8703459	Unknown	Unknown
7510881	Unknown	Unknown
7513743	Unknown	Unknown
7636596	Unknown	Unknown
5232080	Unknown	Unknown
5605229	Unknown	Unknown
5010932	Unknown	Unknown
1924901	Unknown	Unknown
6671178	Unknown	Unknown
5538753	Unknown	Unknown
5006917	Unknown	Unknown
6748938	Unknown	Unknown
5330485	Unknown	Unknown
9324356	Unknown	Unknown
6083322	Unknown	Unknown
1209121	Unknown	Unknown
2911364	Unknown	Unknown
376254	Unknown	Unknown
459122	Unknown	Unknown
4175095	skin	0
5458460	shoes	0
4425353	shoes	1
1553558	skin	0
8336890	Unknown	Unknown
6446429	Unknown	Unknown
7231269	Unknown	Unknown
7459628	Unknown	Unknown
8724328	Unknown	Unknown
8569775	Unknown	Unknown
7115912	Unknown	Unknown
2719923	Unknown	Unknown
326285	Unknown	Unknown
8953525	Unknown	Unknown
1939831	Unknown	Unknown
1747397	Unknown	Unknown
5766228	Unknown	Unknown
8309058	Unknown	Unknown
526957	Unknown	Unknown
477922	Unknown	Unknown
748683	Unknown	Unknown
9979536	Unknown	Unknown
2836839	Unknown	Unknown
1771363	Unknown	Unknown
3881161	Unknown	Unknown
9722620	Unknown	Unknown
3061462	Unknown	Unknown
9204051	Unknown	Unknown
4384290	Unknown	Unknown
4988008	Unknown	Unknown
1144212	Unknown	Unknown
2822472	Unknown	Unknown
2404138	Unknown	Unknown
7107054	Unknown	Unknown
8097998	Unknown	Unknown
8159248	Unknown	Unknown
9973596	Unknown	Unknown
4816605	Unknown	Unknown
4332545	Unknown	Unknown
6676832	Unknown	Unknown
5555864	Unknown	Unknown
7409372	Unknown	Unknown
6102979	Unknown	Unknown
4968728	Unknown	Unknown
4711673	Unknown	Unknown
7582224	Unknown	Unknown
2913773	Unknown	Unknown
5736956	Unknown	Unknown
1723533	Unknown	Unknown
7515926	Unknown	Unknown
4946005	Unknown	Unknown
5001778	Unknown	Unknown
2818533	Unknown	Unknown
5016232	Unknown	Unknown
6778662	Unknown	Unknown
369659	Unknown	Unknown
2782958	Unknown	Unknown
7123148	Unknown	Unknown
4964044	Unknown	Unknown
4009394	Unknown	Unknown
2557888	Unknown	Unknown
6957170	Unknown	Unknown
9378533	Unknown	Unknown
9990097	Unknown	Unknown
393180	Unknown	Unknown
1188702	Unknown	Unknown
691584	Unknown	Unknown
8983706	Unknown	Unknown
95187	Unknown	Unknown
726580	Unknown	Unknown
6736377	Unknown	Unknown
6598086	Unknown	Unknown
7883041	Unknown	Unknown
6038809	Unknown	Unknown
941011	Unknown	Unknown
2105369	Unknown	Unknown
2751344	Unknown	Unknown
3228961	Unknown	Unknown
7497832	Unknown	Unknown
6086639	Unknown	Unknown
2388162	Unknown	Unknown
6007514	Unknown	Unknown
6998442	Unknown	Unknown
6742316	Unknown	Unknown
2103463	Unknown	Unknown
98533	Unknown	Unknown
2805029	Unknown	Unknown
7576875	Unknown	Unknown
2392643	Unknown	Unknown
9542119	Unknown	Unknown
4568909	Unknown	Unknown
7095403	Unknown	Unknown
6701133	Unknown	Unknown
277923	Unknown	Unknown
698775	Unknown	Unknown
8614894	Unknown	Unknown
2818881	Unknown	Unknown
5329031	Unknown	Unknown
8145830	Unknown	Unknown
8045097	Unknown	Unknown
385946	Unknown	Unknown
9432837	Unknown	Unknown
9760634	Unknown	Unknown
7905211	Unknown	Unknown
5484915	Unknown	Unknown
1796259	Unknown	Unknown
9203141	Unknown	Unknown
8478601	Unknown	Unknown
5854737	Unknown	Unknown
8921851	Unknown	Unknown
9379391	Unknown	Unknown
9287490	Unknown	Unknown
4788824	Unknown	Unknown
1131404	Unknown	Unknown
7262982	Unknown	Unknown
5973309	Unknown	Unknown
56847	Unknown	Unknown
1660744	Unknown	Unknown
4982838	Unknown	Unknown
8862379	Unknown	Unknown
9368829	Unknown	Unknown
5196618	Unknown	Unknown
329578	Unknown	Unknown
3970838	Unknown	Unknown
701896	Unknown	Unknown
7979229	Unknown	Unknown
9097048	Unknown	Unknown
3960654	Unknown	Unknown
5220560	Unknown	Unknown
6007319	Unknown	Unknown
2707946	Unknown	Unknown
5424920	Unknown	Unknown
1173800	Unknown	Unknown
948206	Unknown	Unknown
9700324	Unknown	Unknown
4207789	Unknown	Unknown
7807483	Unknown	Unknown
7699878	Unknown	Unknown
6061456	Unknown	Unknown
198575	Unknown	Unknown
818194	Unknown	Unknown
826315	Unknown	Unknown
2283299	Unknown	Unknown
8098791	Unknown	Unknown
4982055	Unknown	Unknown
7268077	Unknown	Unknown
20482	Unknown	Unknown
8107885	Unknown	Unknown
6853713	Unknown	Unknown
851162	Unknown	Unknown
3966854	Unknown	Unknown
6596212	Unknown	Unknown
3005833	Unknown	Unknown
4696760	Unknown	Unknown
4033600	Unknown	Unknown
6893867	Unknown	Unknown
1886215	Unknown	Unknown
1873621	Unknown	Unknown
4838885	Unknown	Unknown
7168864	Unknown	Unknown
2647392	Unknown	Unknown
6291477	Unknown	Unknown
1992418	Unknown	Unknown
9261819	Unknown	Unknown
9640613	Unknown	Unknown
3380112	Unknown	Unknown
1722744	Unknown	Unknown
3129349	Unknown	Unknown
4642196	Unknown	Unknown
9715752	Unknown	Unknown
652015	Unknown	Unknown
1423288	Unknown	Unknown
888058	Unknown	Unknown
9708651	Unknown	Unknown
1732528	Unknown	Unknown
6974775	Unknown	Unknown
5206643	Unknown	Unknown
2638092	Unknown	Unknown
3732091	Unknown	Unknown
3194675	Unknown	Unknown
4761175	Unknown	Unknown
2582299	Unknown	Unknown
8054958	Unknown	Unknown
9124897	Unknown	Unknown
8674284	Unknown	Unknown
3825565	Unknown	Unknown
7818414	Unknown	Unknown
4236398	Unknown	Unknown
2459933	Unknown	Unknown
8842823	Unknown	Unknown
6649780	Unknown	Unknown
6942082	Unknown	Unknown
2243165	Unknown	Unknown
8299534	Unknown	Unknown
5891776	Unknown	Unknown
314305	Unknown	Unknown
2095401	Unknown	Unknown
1250916	Unknown	Unknown
7178194	Unknown	Unknown
5841330	Unknown	Unknown
6986850	Unknown	Unknown
1633308	Unknown	Unknown
4337672	Unknown	Unknown
7468273	Unknown	Unknown
7551443	Unknown	Unknown
9229242	Unknown	Unknown
9787833	Unknown	Unknown
3801408	Unknown	Unknown
4073780	Unknown	Unknown
3822801	Unknown	Unknown
3317072	Unknown	Unknown
1764807	Unknown	Unknown
5003378	Unknown	Unknown
2540860	Unknown	Unknown
7591424	Unknown	Unknown
8185797	Unknown	Unknown
19399	Unknown	Unknown
4132803	Unknown	Unknown
6427315	Unknown	Unknown
8678072	Unknown	Unknown
33097	Unknown	Unknown
3127734	Unknown	Unknown
9411447	Unknown	Unknown
5580727	Unknown	Unknown
8519989	Unknown	Unknown
1976050	Unknown	Unknown
3473035	Unknown	Unknown
6083942	Unknown	Unknown
3200582	Unknown	Unknown
9490309	Unknown	Unknown
7402675	Unknown	Unknown
5731888	Unknown	Unknown
5621784	Unknown	Unknown
7508728	Unknown	Unknown
9806692	Unknown	Unknown
1759179	Unknown	Unknown
3017260	Unknown	Unknown
96696	Unknown	Unknown
2158131	Unknown	Unknown
2744337	Unknown	Unknown
2404984	Unknown	Unknown
9122339	Unknown	Unknown
7602138	Unknown	Unknown
836819	Unknown	Unknown
4250148	Unknown	Unknown
4993839	Unknown	Unknown
4159953	Unknown	Unknown
4627490	Unknown	Unknown
9810643	Unknown	Unknown
5185952	Unknown	Unknown
7596733	Unknown	Unknown
5338297	Unknown	Unknown
8195043	Unknown	Unknown
7788797	Unknown	Unknown
7902502	Unknown	Unknown
6131402	Unknown	Unknown
4933048	Unknown	Unknown
5364790	Unknown	Unknown
4798848	Unknown	Unknown
6568578	Unknown	Unknown
6185552	Unknown	Unknown
9993748	Unknown	Unknown
7002208	Unknown	Unknown
7473515	Unknown	Unknown
357413	Unknown	Unknown
9841136	Unknown	Unknown
6799767	Unknown	Unknown
717883	Unknown	Unknown
1534711	Unknown	Unknown
6943304	Unknown	Unknown
4273757	Unknown	Unknown
9250295	Unknown	Unknown
3577893	Unknown	Unknown
3055577	skin	0
3063362	Unknown	Unknown
626096	Unknown	Unknown
30991	Unknown	Unknown
8667480	Unknown	Unknown
5998789	Unknown	Unknown
929668	Unknown	Unknown
2079291	Unknown	Unknown
1651721	Unknown	Unknown
1274097	Unknown	Unknown
9376273	Unknown	Unknown
1179131	Unknown	Unknown
733321	Unknown	Unknown
3395342	Unknown	Unknown
7740986	Unknown	Unknown
3761564	Unknown	Unknown
7701190	Unknown	Unknown
7610985	Unknown	Unknown
2675516	Unknown	Unknown
2887082	Unknown	Unknown
4784965	Unknown	Unknown
482618	Unknown	Unknown
208505	Unknown	Unknown
4194005	Unknown	Unknown
4890814	Unknown	Unknown
4930405	Unknown	Unknown
8461517	Unknown	Unknown
9238749	Unknown	Unknown
3365269	Unknown	Unknown
5730679	Unknown	Unknown
7126364	Unknown	Unknown
8941387	Unknown	Unknown
4349820	Unknown	Unknown
7015367	Unknown	Unknown
2425163	Unknown	Unknown
8084505	Unknown	Unknown
7054219	Unknown	Unknown
6164169	Unknown	Unknown
5122587	Unknown	Unknown
9025666	Unknown	Unknown
9745385	Unknown	Unknown
7495010	Unknown	Unknown
1487761	Unknown	Unknown
7515415	Unknown	Unknown
3267012	Unknown	Unknown
3286149	Unknown	Unknown
9532283	Unknown	Unknown
6214136	Unknown	Unknown
700442	Unknown	Unknown
3405800	Unknown	Unknown
4089775	Unknown	Unknown
6614086	Unknown	Unknown
3699026	Unknown	Unknown
5052713	Unknown	Unknown
9645047	Unknown	Unknown
8648826	Unknown	Unknown
1274785	Unknown	Unknown
7613971	Unknown	Unknown
2441849	Unknown	Unknown
8138605	Unknown	Unknown
1065981	Unknown	Unknown
852385	Unknown	Unknown
459440	Unknown	Unknown
66618	Unknown	Unknown
4103558	Unknown	Unknown
5568764	Unknown	Unknown
8004640	Unknown	Unknown
6684138	Unknown	Unknown
4921385	Unknown	Unknown
1520460	Unknown	Unknown
6938918	Unknown	Unknown
9483203	Unknown	Unknown
5079242	Unknown	Unknown
4106830	Unknown	Unknown
391957	Unknown	Unknown
1186542	Unknown	Unknown
949015	Unknown	Unknown
5076221	Unknown	Unknown
3640503	Unknown	Unknown
178535	Unknown	Unknown
9570178	Unknown	Unknown
1367288	Unknown	Unknown
480234	Unknown	Unknown
5595973	Unknown	Unknown
6968405	Unknown	Unknown
6748987	Unknown	Unknown
506884	Unknown	Unknown
1367942	Unknown	Unknown
5158309	Unknown	Unknown
3079660	Unknown	Unknown
4665329	Unknown	Unknown
4666909	Unknown	Unknown
830710	Unknown	Unknown
6115387	Unknown	Unknown
3731787	Unknown	Unknown
9886589	Unknown	Unknown
2804545	Unknown	Unknown
7388233	Unknown	Unknown
3285179	Unknown	Unknown
8700260	Unknown	Unknown
9967519	Unknown	Unknown
7456243	Unknown	Unknown
3739859	Unknown	Unknown
3730664	Unknown	Unknown
8663651	Unknown	Unknown
7606349	Unknown	Unknown
2311687	Unknown	Unknown
256371	Unknown	Unknown
8712497	Unknown	Unknown
5529825	Unknown	Unknown
8607814	Unknown	Unknown
5766265	Unknown	Unknown
2231527	Unknown	Unknown
515942	Unknown	Unknown
9891115	Unknown	Unknown
3114446	Unknown	Unknown
3394447	Unknown	Unknown
82827	Unknown	Unknown
7656273	Unknown	Unknown
1262564	Unknown	Unknown
8576907	Unknown	Unknown
1444075	Unknown	Unknown
2658189	Unknown	Unknown
9035872	Unknown	Unknown
3774181	Unknown	Unknown
149120	Unknown	Unknown
1214497	Unknown	Unknown
6978280	Unknown	Unknown
2673182	Unknown	Unknown
8400349	Unknown	Unknown
1501658	Unknown	Unknown
5309092	Unknown	Unknown
322041	Unknown	Unknown
3221789	Unknown	Unknown
5635543	Unknown	Unknown
1234436	Unknown	Unknown
3612319	Unknown	Unknown
4151332	Unknown	Unknown
9937549	Unknown	Unknown
5176593	Unknown	Unknown
6934351	Unknown	Unknown
611274	Unknown	Unknown
7824834	Unknown	Unknown
11851	Unknown	Unknown
7461353	Unknown	Unknown
7419738	Unknown	Unknown
2647757	Unknown	Unknown
8923957	Unknown	Unknown
1016279	Unknown	Unknown
8192577	Unknown	Unknown
1949412	Unknown	Unknown
3528762	Unknown	Unknown
4539064	Unknown	Unknown
210686	Unknown	Unknown
9243574	Unknown	Unknown
3835069	Unknown	Unknown
350417	Unknown	Unknown
3305937	Unknown	Unknown
376777	Unknown	Unknown
5444643	Unknown	Unknown
6432294	Unknown	Unknown
5840562	Unknown	Unknown
3729304	Unknown	Unknown
9060	Unknown	Unknown
276422	Unknown	Unknown
8201515	Unknown	Unknown
6030367	Unknown	Unknown
3506235	Unknown	Unknown
2789191	Unknown	Unknown
6057582	Unknown	Unknown
2987484	Unknown	Unknown
1786270	Unknown	Unknown
7114078	Unknown	Unknown
1521452	Unknown	Unknown
2167118	Unknown	Unknown
7708301	Unknown	Unknown
1461783	Unknown	Unknown
1465140	Unknown	Unknown
9906092	Unknown	Unknown
8283245	Unknown	Unknown
9745253	Unknown	Unknown
328983	Unknown	Unknown
7035466	Unknown	Unknown
1930901	Unknown	Unknown
5438294	Unknown	Unknown
5081096	Unknown	Unknown
3951627	Unknown	Unknown
4510661	Unknown	Unknown
2641475	Unknown	Unknown
3729571	Unknown	Unknown
9282953	Unknown	Unknown
9939324	Unknown	Unknown
9993760	Unknown	Unknown
7853750	Unknown	Unknown
8598718	Unknown	Unknown
5258441	Unknown	Unknown
2021754	Unknown	Unknown
5773220	Unknown	Unknown
7219854	Unknown	Unknown
7728457	Unknown	Unknown
8314631	Unknown	Unknown
8818343	Unknown	Unknown
8512365	Unknown	Unknown
9397962	Unknown	Unknown
3881590	Unknown	Unknown
6169105	Unknown	Unknown
3750483	Unknown	Unknown
3938713	Unknown	Unknown
4644204	Unknown	Unknown
9349113	Unknown	Unknown
3914697	Unknown	Unknown
4551416	Unknown	Unknown
4481016	Unknown	Unknown
3824201	Unknown	Unknown
7449120	Unknown	Unknown
4489290	Unknown	Unknown
3773717	Unknown	Unknown
8522817	Unknown	Unknown
2622141	Unknown	Unknown
2500025	Unknown	Unknown
1605429	Unknown	Unknown
6589674	Unknown	Unknown
3178592	Unknown	Unknown
9394987	Unknown	Unknown
3059974	Unknown	Unknown
4616981	Unknown	Unknown
3722652	Unknown	Unknown
9047890	Unknown	Unknown
4870129	Unknown	Unknown
8641364	Unknown	Unknown
9698287	Unknown	Unknown
5965249	Unknown	Unknown
2951344	Unknown	Unknown
4533235	Unknown	Unknown
2921405	Unknown	Unknown
3435440	Unknown	Unknown
9432049	Unknown	Unknown
6117015	Unknown	Unknown
8803816	Unknown	Unknown
5065881	Unknown	Unknown
5668604	Unknown	Unknown
1851566	Unknown	Unknown
9584517	Unknown	Unknown
7392019	Unknown	Unknown
2771232	Unknown	Unknown
6535226	Unknown	Unknown
7027142	Unknown	Unknown
6362047	Unknown	Unknown
4658626	Unknown	Unknown
5291310	Unknown	Unknown
2994368	Unknown	Unknown
7414272	Unknown	Unknown
1096229	Unknown	Unknown
6995147	Unknown	Unknown
7845218	Unknown	Unknown
4419048	Unknown	Unknown
82937	Unknown	Unknown
6721657	Unknown	Unknown
5584031	Unknown	Unknown
726553	Unknown	Unknown
8930292	Unknown	Unknown
1701087	Unknown	Unknown
8111703	Unknown	Unknown
4706103	Unknown	Unknown
9470340	Unknown	Unknown
7472213	Unknown	Unknown
6380845	Unknown	Unknown
770617	Unknown	Unknown
1089120	Unknown	Unknown
2768340	Unknown	Unknown
477888	Unknown	Unknown
3033380	Unknown	Unknown
250753	Unknown	Unknown
9404992	Unknown	Unknown
8312285	Unknown	Unknown
623048	Unknown	Unknown
7749457	Unknown	Unknown
808612	Unknown	Unknown
2877041	Unknown	Unknown
5867607	Unknown	Unknown
2735314	Unknown	Unknown
3477651	Unknown	Unknown
2450251	Unknown	Unknown
644772	Unknown	Unknown
3838270	Unknown	Unknown
3572706	Unknown	Unknown
5287516	Unknown	Unknown
9150010	Unknown	Unknown
9387059	Unknown	Unknown
2729928	Unknown	Unknown
2990703	Unknown	Unknown
9591676	Unknown	Unknown
106834	Unknown	Unknown
3087488	Unknown	Unknown
5525324	Unknown	Unknown
1326166	Unknown	Unknown
9592455	Unknown	Unknown
2575551	Unknown	Unknown
1070516	Unknown	Unknown
7089542	Unknown	Unknown
7616870	Unknown	Unknown
9324610	Unknown	Unknown
7895085	Unknown	Unknown
3238019	Unknown	Unknown
7390306	Unknown	Unknown
679798	Unknown	Unknown
7575684	Unknown	Unknown
855243	Unknown	Unknown
9659220	Unknown	Unknown
8340658	Unknown	Unknown
6095645	Unknown	Unknown
2168240	Unknown	Unknown
765118	Unknown	Unknown
8859466	Unknown	Unknown
6531692	Unknown	Unknown
5375862	Unknown	Unknown
6957083	Unknown	Unknown
684278	Unknown	Unknown
5757136	Unknown	Unknown
7058912	Unknown	Unknown
8382625	Unknown	Unknown
7632461	Unknown	Unknown
907579	Unknown	Unknown
5716696	Unknown	Unknown
3770177	Unknown	Unknown
604817	Unknown	Unknown
8787180	Unknown	Unknown
2293087	Unknown	Unknown
2444901	Unknown	Unknown
8460841	Unknown	Unknown
1157032	Unknown	Unknown
5355984	Unknown	Unknown
6700691	Unknown	Unknown
6733024	Unknown	Unknown
8422260	Unknown	Unknown
3839727	Unknown	Unknown
2880491	Unknown	Unknown
6661864	Unknown	Unknown
4719753	Unknown	Unknown
6899592	Unknown	Unknown
8979654	Unknown	Unknown
882581	Unknown	Unknown
6405500	Unknown	Unknown
8734883	Unknown	Unknown
1921433	Unknown	Unknown
1308908	Unknown	Unknown
8761052	Unknown	Unknown
8670344	Unknown	Unknown
8780023	Unknown	Unknown
8885283	Unknown	Unknown
3059296	Unknown	Unknown
6324311	Unknown	Unknown
8201701	Unknown	Unknown
7642597	Unknown	Unknown
9551215	Unknown	Unknown
5703749	Unknown	Unknown
7385010	Unknown	Unknown
1049616	Unknown	Unknown
1976916	Unknown	Unknown
3417651	Unknown	Unknown
2748310	Unknown	Unknown
7461313	Unknown	Unknown
375129	Unknown	Unknown
2456569	Unknown	Unknown
9214887	Unknown	Unknown
6752819	Unknown	Unknown
8826653	Unknown	Unknown
2552547	Unknown	Unknown
5549658	Unknown	Unknown
2428688	Unknown	Unknown
9709655	Unknown	Unknown
5834849	Unknown	Unknown
4112377	Unknown	Unknown
2059574	Unknown	Unknown
8535085	Unknown	Unknown
5188370	Unknown	Unknown
810077	Unknown	Unknown
7350791	Unknown	Unknown
7633106	Unknown	Unknown
6191992	Unknown	Unknown
5086303	Unknown	Unknown
6685029	Unknown	Unknown
1999719	Unknown	Unknown
6909720	Unknown	Unknown
4047270	Unknown	Unknown
3029311	Unknown	Unknown
5250331	Unknown	Unknown
850940	Unknown	Unknown
238425	Unknown	Unknown
6878511	Unknown	Unknown
8767376	Unknown	Unknown
8030975	Unknown	Unknown
3413599	Unknown	Unknown
47119	Unknown	Unknown
2698379	Unknown	Unknown
7582360	Unknown	Unknown
808682	Unknown	Unknown
2201276	Unknown	Unknown
3786084	Unknown	Unknown
853245	Unknown	Unknown
9363761	Unknown	Unknown
6712240	Unknown	Unknown
5365126	Unknown	Unknown
1164190	Unknown	Unknown
6011229	Unknown	Unknown
1630730	Unknown	Unknown
1090628	Unknown	Unknown
4971546	Unknown	Unknown
6225939	Unknown	Unknown
2150159	Unknown	Unknown
2679570	Unknown	Unknown
5516932	Unknown	Unknown
8321736	Unknown	Unknown
7897268	Unknown	Unknown
3040723	Unknown	Unknown
1935086	Unknown	Unknown
8983037	Unknown	Unknown
2207403	Unknown	Unknown
3885102	Unknown	Unknown
6113045	Unknown	Unknown
3926685	Unknown	Unknown
5774267	Unknown	Unknown
9233795	Unknown	Unknown
1590165	Unknown	Unknown
5899018	Unknown	Unknown
5042440	Unknown	Unknown
4234787	Unknown	Unknown
7482033	Unknown	Unknown
8129479	Unknown	Unknown
3865822	Unknown	Unknown
847292	Unknown	Unknown
8457737	Unknown	Unknown
771891	Unknown	Unknown
2757487	Unknown	Unknown
7484241	Unknown	Unknown
8419676	Unknown	Unknown
2468439	Unknown	Unknown
6291521	Unknown	Unknown
3760814	Unknown	Unknown
1410204	Unknown	Unknown
9928669	Unknown	Unknown
3320166	Unknown	Unknown
7349031	Unknown	Unknown
4532722	Unknown	Unknown
7396814	Unknown	Unknown
4736645	Unknown	Unknown
1780107	Unknown	Unknown
5388507	Unknown	Unknown
6021230	Unknown	Unknown
4342890	Unknown	Unknown
4885525	Unknown	Unknown
4764840	Unknown	Unknown
2433288	Unknown	Unknown
4625723	Unknown	Unknown
522066	Unknown	Unknown
138834	Unknown	Unknown
6415431	Unknown	Unknown
1329190	Unknown	Unknown
1714703	Unknown	Unknown
6208740	Unknown	Unknown
2227126	Unknown	Unknown
3782237	Unknown	Unknown
1277734	Unknown	Unknown
4229663	Unknown	Unknown
5408554	Unknown	Unknown
9451233	Unknown	Unknown
1625681	Unknown	Unknown
6634358	Unknown	Unknown
5004164	Unknown	Unknown
272404	Unknown	Unknown
8722405	Unknown	Unknown
9716080	Unknown	Unknown
9039407	Unknown	Unknown
4966032	Unknown	Unknown
922566	Unknown	Unknown
8118711	Unknown	Unknown
2848009	Unknown	Unknown
5118913	Unknown	Unknown
9128702	Unknown	Unknown
8872262	Unknown	Unknown
4442674	Unknown	Unknown
774370	Unknown	Unknown
7615097	Unknown	Unknown
6698654	Unknown	Unknown
919472	Unknown	Unknown
1375197	Unknown	Unknown
6113407	Unknown	Unknown
919146	Unknown	Unknown
9372780	Unknown	Unknown
8332177	Unknown	Unknown
7962170	Unknown	Unknown
1906583	Unknown	Unknown
1133287	Unknown	Unknown
9743521	Unknown	Unknown
6551841	Unknown	Unknown
5495775	Unknown	Unknown
9018911	Unknown	Unknown
6581769	Unknown	Unknown
8747727	Unknown	Unknown
6187354	Unknown	Unknown
1196402	Unknown	Unknown
4975886	Unknown	Unknown
8967314	Unknown	Unknown
2252684	shoes	0
9848938	Unknown	Unknown
8798357	Unknown	Unknown
2961563	Unknown	Unknown
4288798	Unknown	Unknown
9149366	Unknown	Unknown
9768815	Unknown	Unknown
240753	Unknown	Unknown
6282846	Unknown	Unknown
6434700	Unknown	Unknown
3214679	Unknown	Unknown
4000345	Unknown	Unknown
8975417	Unknown	Unknown
5889271	Unknown	Unknown
4803027	Unknown	Unknown
4679266	Unknown	Unknown
8216086	Unknown	Unknown
3644827	Unknown	Unknown
1053535	Unknown	Unknown
8754773	Unknown	Unknown
5752050	Unknown	Unknown
3325410	Unknown	Unknown
2443969	Unknown	Unknown
6147480	Unknown	Unknown
2134909	Unknown	Unknown
1094657	Unknown	Unknown
1771190	Unknown	Unknown
5905364	Unknown	Unknown
4001103	Unknown	Unknown
2913851	Unknown	Unknown
9764282	Unknown	Unknown
44734	Unknown	Unknown
9207627	Unknown	Unknown
4550762	Unknown	Unknown
547274	Unknown	Unknown
9170337	Unknown	Unknown
7663252	Unknown	Unknown
6615404	Unknown	Unknown
8042109	Unknown	Unknown
2533626	Unknown	Unknown
787622	Unknown	Unknown
6019457	Unknown	Unknown
7948374	Unknown	Unknown
1849534	Unknown	Unknown
3246241	Unknown	Unknown
5583628	Unknown	Unknown
5102173	Unknown	Unknown
4989071	Unknown	Unknown
3351717	Unknown	Unknown
2685152	Unknown	Unknown
4232301	Unknown	Unknown
2097450	Unknown	Unknown
1299346	Unknown	Unknown
8936871	Unknown	Unknown
7065137	Unknown	Unknown
9917045	Unknown	Unknown
3868804	Unknown	Unknown
2953572	Unknown	Unknown
278736	Unknown	Unknown
8088044	Unknown	Unknown
729511	Unknown	Unknown
1464784	Unknown	Unknown
6671927	Unknown	Unknown
9074518	Unknown	Unknown
2344008	Unknown	Unknown
9137807	Unknown	Unknown
417230	Unknown	Unknown
3171902	Unknown	Unknown
3948882	Unknown	Unknown
1991474	Unknown	Unknown
2253272	Unknown	Unknown
472050	Unknown	Unknown
7696853	Unknown	Unknown
3323814	Unknown	Unknown
7776582	Unknown	Unknown
3062272	Unknown	Unknown
9991710	Unknown	Unknown
9391634	skin	0
1743791	Unknown	Unknown
3385334	Unknown	Unknown
8917181	Unknown	Unknown
9094109	Unknown	Unknown
1470598	Unknown	Unknown
5505228	Unknown	Unknown
7399171	Unknown	Unknown
8596294	Unknown	Unknown
4059830	Unknown	Unknown
432945	Unknown	Unknown
3183192	Unknown	Unknown
2134010	Unknown	Unknown
2511599	Unknown	Unknown
5174612	Unknown	Unknown
1167498	Unknown	Unknown
5359226	Unknown	Unknown
9976726	Unknown	Unknown
9244502	Unknown	Unknown
4889866	Unknown	Unknown
4779608	Unknown	Unknown
2781116	Unknown	Unknown
6433422	Unknown	Unknown
1042108	Unknown	Unknown
8317929	Unknown	Unknown
6882412	Unknown	Unknown
4447177	Unknown	Unknown
342334	Unknown	Unknown
2990549	Unknown	Unknown
4696403	Unknown	Unknown
903882	Unknown	Unknown
3829644	Unknown	Unknown
1717287	Unknown	Unknown
9965081	Unknown	Unknown
7407391	Unknown	Unknown
9124282	Unknown	Unknown
1977901	Unknown	Unknown
9455187	Unknown	Unknown
6119881	Unknown	Unknown
5395137	Unknown	Unknown
5070114	Unknown	Unknown
1142384	Unknown	Unknown
3345490	Unknown	Unknown
1811482	Unknown	Unknown
6283222	Unknown	Unknown
3118018	Unknown	Unknown
5675927	Unknown	Unknown
1404643	Unknown	Unknown
2569717	Unknown	Unknown
8282044	Unknown	Unknown
6048121	Unknown	Unknown
9510549	Unknown	Unknown
1625730	Unknown	Unknown
8105367	Unknown	Unknown
4008528	Unknown	Unknown
4846617	Unknown	Unknown
8983241	Unknown	Unknown
9851959	Unknown	Unknown
7613559	Unknown	Unknown
339133	Unknown	Unknown
3490496	Unknown	Unknown
4079804	Unknown	Unknown
108855	Unknown	Unknown
4220980	Unknown	Unknown
55414	Unknown	Unknown
1131617	Unknown	Unknown
8736887	Unknown	Unknown
4848581	Unknown	Unknown
7121460	Unknown	Unknown
4716476	Unknown	Unknown
1876249	Unknown	Unknown
3450336	Unknown	Unknown
7002234	Unknown	Unknown
7807258	Unknown	Unknown
5337991	Unknown	Unknown
6222302	Unknown	Unknown
1289785	Unknown	Unknown
6979462	Unknown	Unknown
9579155	Unknown	Unknown
2337370	Unknown	Unknown
157894	Unknown	Unknown
249295	Unknown	Unknown
8882946	Unknown	Unknown
3077036	Unknown	Unknown
2573130	Unknown	Unknown
9538565	Unknown	Unknown
4587767	Unknown	Unknown
671863	Unknown	Unknown
